JobID|JobIDRaw|JobName|Account|QOS|Partition|State|ExitCode|Submit|Start|End|ElapsedRaw|NNodes|NCPUS|AllocTRES|WorkDir
58627088_1|58630344|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-20T08:58:30|2026-09-20T11:03:12|2026-09-20T11:18:44|932|1|32|billing=32,cpu=32,energy=612166,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec
58627088_2|58630345|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-20T08:58:30|2026-09-20T11:10:52|2026-09-20T11:43:02|1930|1|32|billing=32,cpu=32,energy=1947815,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec
58627088_3|58633953|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-20T08:58:30|2026-09-20T12:08:11|2026-09-20T12:23:40|929|1|32|billing=32,cpu=32,energy=606561,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec
58627088_4|58634341|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-20T08:58:30|2026-09-20T12:24:09|2026-09-20T12:56:20|1931|1|32|billing=32,cpu=32,energy=1516337,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec
58627088_5|58638513|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-20T08:58:30|2026-09-20T12:49:18|2026-09-20T13:04:43|925|1|32|billing=32,cpu=32,energy=877645,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec
58627088_6|58639566|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-20T08:58:30|2026-09-20T13:02:29|2026-09-20T13:34:49|1940|1|32|billing=32,cpu=32,energy=2016325,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec
58627088_7|58641470|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-20T08:58:30|2026-09-20T13:03:51|2026-09-20T13:19:27|936|1|32|billing=32,cpu=32,energy=618430,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec
58627088_8|58642668|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-20T08:58:30|2026-09-20T13:35:58|2026-09-20T14:07:59|1921|1|32|billing=32,cpu=32,energy=2091531,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec
58627088_9|58642865|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-20T08:58:30|2026-09-20T13:35:59|2026-09-20T13:51:48|949|1|32|billing=32,cpu=32,energy=1032338,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec
58627088_10|58645584|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-20T08:58:30|2026-09-20T13:56:52|2026-09-20T14:28:53|1921|1|32|billing=32,cpu=32,energy=1693890,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec
58627088_11|58645585|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-20T08:58:30|2026-09-20T14:09:35|2026-09-20T14:25:00|925|1|32|billing=32,cpu=32,energy=873920,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec
58627088_12|58646844|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-20T08:58:30|2026-09-20T14:23:59|2026-09-20T14:55:40|1901|1|32|billing=32,cpu=32,energy=2152968,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec
58627088_13|58647647|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-20T08:58:30|2026-09-20T14:30:41|2026-09-20T14:46:06|925|1|32|billing=32,cpu=32,energy=875524,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec
58627088_14|58648626|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-20T08:58:30|2026-09-20T14:56:29|2026-09-20T15:28:22|1913|1|32|billing=32,cpu=32,energy=2231285,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec
58627088_15|58649333|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-20T08:58:30|2026-09-20T15:03:22|2026-09-20T15:18:43|921|1|32|billing=32,cpu=32,energy=942532,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec
58627088_16|58651346|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-20T08:58:30|2026-09-20T15:29:32|2026-09-20T16:01:26|1914|1|32|billing=32,cpu=32,energy=2458962,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec
58627088_17|58651735|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-20T08:58:30|2026-09-20T15:52:49|2026-09-20T16:07:56|907|1|32|billing=32,cpu=32,energy=929063,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec
58627088_18|58654133|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-20T08:58:30|2026-09-20T16:02:39|2026-09-20T16:34:29|1910|1|32|billing=32,cpu=32,energy=2441485,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec
58627088_19|58655606|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-20T08:58:30|2026-09-20T16:35:28|2026-09-20T16:50:50|922|1|32|billing=32,cpu=32,energy=1012853,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec
58627088_20|58656212|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-20T08:58:30|2026-09-20T16:48:07|2026-09-20T17:20:19|1932|1|32|billing=32,cpu=32,energy=1488948,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec
58627088_21|58658163|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-20T08:58:30|2026-09-20T17:04:23|2026-09-20T17:19:47|924|1|32|billing=32,cpu=32,energy=872614,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec
58627088_22|58658675|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-20T08:58:30|2026-09-20T17:21:04|2026-09-20T17:52:57|1913|1|32|billing=32,cpu=32,energy=2065313,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec
58627088_23|58659761|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-20T08:58:30|2026-09-20T17:40:26|2026-09-20T17:55:53|927|1|32|billing=32,cpu=32,energy=806324,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec
58627088_24|58660324|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-20T08:58:30|2026-09-20T17:53:54|2026-09-20T18:26:54|1980|1|32|billing=32,cpu=32,energy=1916082,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec
58627088_25|58660696|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-20T08:58:30|2026-09-20T18:00:00|2026-09-20T18:15:28|928|1|32|billing=32,cpu=32,energy=595645,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec
58627088_26|58661135|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-20T08:58:30|2026-09-20T18:12:02|2026-09-20T18:44:01|1919|1|32|billing=32,cpu=32,energy=2378436,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec
58627088_27|58661334|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-20T08:58:30|2026-09-20T18:44:57|2026-09-20T19:00:44|947|1|32|billing=32,cpu=32,energy=948497,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec
58627088_28|58661766|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-20T08:58:30|2026-09-20T19:00:42|2026-09-20T19:32:44|1922|1|32|billing=32,cpu=32,energy=1528527,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec
58627088_29|58663424|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-20T08:58:30|2026-09-20T19:35:34|2026-09-20T19:50:56|922|1|32|billing=32,cpu=32,energy=1005515,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec
58627088_30|58664127|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-20T08:58:30|2026-09-20T20:29:34|2026-09-20T21:01:47|1933|1|32|billing=32,cpu=32,energy=1538219,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec
58627088_31|58666537|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-20T08:58:30|2026-09-21T00:30:27|2026-09-21T00:46:43|976|1|32|billing=32,cpu=32,energy=462904,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec
58627088_32|58627088|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-20T08:58:30|2026-09-21T00:48:16|2026-09-21T01:20:29|1933|1|32|billing=32,cpu=32,energy=2229960,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec
58645826|58645826|pet-select-lr|m3246|shared|shared_milan_ss11|FAILED|1:0|2026-09-20T13:39:30|2026-09-21T01:24:12|2026-09-21T01:24:53|41|1|26|billing=26,cpu=26,energy=16573,mem=48G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec2
58692348|58692348|pet-select-lr|m3246|shared|shared_milan_ss11|FAILED|1:0|2026-09-21T07:03:20|2026-09-21T07:04:34|2026-09-21T07:05:15|41|1|26|billing=26,cpu=26,energy=17993,mem=48G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec2
58692448|58692448|pet-select-lr|m3246|shared|shared_milan_ss11|FAILED|1:0|2026-09-21T07:07:14|2026-09-21T07:07:56|2026-09-21T07:08:44|48|1|26|billing=26,cpu=26,energy=18518,mem=48G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec2
58692540|58692540|pet-select-lr|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-21T07:11:14|2026-09-21T07:12:36|2026-09-21T07:13:29|53|1|26|billing=26,cpu=26,energy=18764,mem=48G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec2
58692542_1|58692571|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-21T07:11:14|2026-09-21T09:07:54|2026-09-21T09:23:22|928|1|32|billing=32,cpu=32,energy=545141,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec2
58692542_2|58692572|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-21T07:11:14|2026-09-21T09:42:41|2026-09-21T10:14:51|1930|1|32|billing=32,cpu=32,energy=1427176,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec2
58692542_3|58696072|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-21T07:11:14|2026-09-21T10:30:57|2026-09-21T10:46:43|946|1|32|billing=32,cpu=32,energy=843352,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec2
58692542_4|58698111|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-21T07:11:14|2026-09-21T11:02:34|2026-09-21T11:34:37|1923|1|32|billing=32,cpu=32,energy=2712633,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec2
58692542_5|58700380|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-21T07:11:14|2026-09-21T12:02:33|2026-09-21T12:18:55|982|1|32|billing=32,cpu=32,energy=625157,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec2
58692542_6|58701981|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-21T07:11:14|2026-09-21T13:01:05|2026-09-21T13:33:19|1934|1|32|billing=32,cpu=32,energy=1556553,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec2
58692542_7|58704888|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-21T07:11:14|2026-09-21T13:22:46|2026-09-21T13:38:39|953|1|32|billing=32,cpu=32,energy=915249,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec2
58692542_8|58692542|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-21T07:11:14|2026-09-21T14:03:48|2026-09-21T14:35:54|1926|1|32|billing=32,cpu=32,energy=2107135,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec2
58692544_1|58709326|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-21T07:11:17|2026-09-21T16:01:04|2026-09-21T16:40:16|2352|1|32|billing=32,cpu=32,energy=2260628,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec2
58692544_2|58709327|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-21T07:11:17|2026-09-21T16:20:56|2026-09-21T17:48:51|5275|1|32|billing=32,cpu=32,energy=5780019,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec2
58692544_3|58712836|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-21T07:11:17|2026-09-21T16:40:15|2026-09-21T17:19:12|2337|1|32|billing=32,cpu=32,energy=1834048,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec2
58692544_4|58714203|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-21T07:11:17|2026-09-21T16:40:15|2026-09-21T18:08:38|5303|1|32|billing=32,cpu=32,energy=5354826,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec2
58692544_5|58717508|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-21T07:11:17|2026-09-21T17:20:49|2026-09-21T17:59:51|2342|1|32|billing=32,cpu=32,energy=1833871,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec2
58692544_6|58717509|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-21T07:11:17|2026-09-21T17:39:42|2026-09-21T19:07:41|5279|1|32|billing=32,cpu=32,energy=5731121,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec2
58692544_7|58719418|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-21T07:11:17|2026-09-21T18:04:04|2026-09-21T18:42:55|2331|1|32|billing=32,cpu=32,energy=2344103,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec2
58692544_8|58720625|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-21T07:11:17|2026-09-21T18:16:10|2026-09-21T19:44:13|5283|1|32|billing=32,cpu=32,energy=5115706,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec2
58692544_9|58722149|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-21T07:11:17|2026-09-21T18:32:16|2026-09-21T19:11:24|2348|1|32|billing=32,cpu=32,energy=2260053,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec2
58692544_10|58723324|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-21T07:11:17|2026-09-21T19:02:58|2026-09-21T20:31:03|5285|1|32|billing=32,cpu=32,energy=4810646,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec2
58692544_11|58724471|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-21T07:11:17|2026-09-21T19:33:23|2026-09-21T20:12:14|2331|1|32|billing=32,cpu=32,energy=1341053,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec2
58692544_12|58726473|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-21T07:11:17|2026-09-21T19:45:02|2026-09-21T21:13:01|5279|1|32|billing=32,cpu=32,energy=5096243,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec2
58692544_13|58727974|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-21T07:11:17|2026-09-21T20:04:05|2026-09-21T20:42:59|2334|1|32|billing=32,cpu=32,energy=2707345,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec2
58692544_14|58728476|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-21T07:11:17|2026-09-21T20:32:12|2026-09-21T22:00:24|5292|1|32|billing=32,cpu=32,energy=4791013,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec2
58692544_15|58729196|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-21T07:11:17|2026-09-21T20:46:16|2026-09-21T21:25:19|2343|1|32|billing=32,cpu=32,energy=2323458,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec2
58692544_16|58692544|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-21T07:11:17|2026-09-21T21:04:03|2026-09-21T22:32:16|5293|1|32|billing=32,cpu=32,energy=5867709,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec2
58722209|58722209|pet-report-deck|m3246|shared|shared_milan_ss11|FAILED|1:0|2026-09-21T18:05:08|2026-09-21T22:36:36|2026-09-21T22:37:21|45|1|26|billing=26,cpu=26,energy=17325,mem=48G,node=1|/pscratch/sd/j/josephrb/pet-deliver-exec
58735542|58735542|pet-report-deck|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-21T22:39:58|2026-09-21T22:45:53|2026-09-21T22:47:25|92|1|26|billing=26,cpu=26,energy=52867,mem=48G,node=1|/pscratch/sd/j/josephrb/pet-deliver-exec
