JobID|QOS|Submit|Start|State|ElapsedRaw|AllocTRES
58598277_74|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:20:01|COMPLETED|517|billing=32,cpu=32,energy=230716,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_75|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:20:01|COMPLETED|509|billing=32,cpu=32,energy=237219,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_76|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:20:01|COMPLETED|509|billing=32,cpu=32,energy=237119,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_77|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:20:01|COMPLETED|510|billing=32,cpu=32,energy=237170,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_78|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:20:01|COMPLETED|514|billing=32,cpu=32,energy=226156,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_79|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:20:01|COMPLETED|519|billing=32,cpu=32,energy=226092,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_80|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:20:01|COMPLETED|512|billing=32,cpu=32,energy=226070,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_81|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:20:01|COMPLETED|514|billing=32,cpu=32,energy=208013,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_82|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:20:01|COMPLETED|510|billing=32,cpu=32,energy=198238,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_83|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:20:01|COMPLETED|517|billing=32,cpu=32,energy=208013,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_84|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:20:01|COMPLETED|512|billing=32,cpu=32,energy=236357,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_85|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:20:01|COMPLETED|510|billing=32,cpu=32,energy=236231,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_86|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:20:01|COMPLETED|514|billing=32,cpu=32,energy=236486,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_87|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:20:01|COMPLETED|514|billing=32,cpu=32,energy=229663,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_88|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:20:01|COMPLETED|512|billing=32,cpu=32,energy=218542,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_89|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:20:01|COMPLETED|518|billing=32,cpu=32,energy=229728,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_90|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:20:01|COMPLETED|514|billing=32,cpu=32,energy=229752,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_91|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:20:01|COMPLETED|513|billing=32,cpu=32,energy=218798,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_92|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:20:01|COMPLETED|512|billing=32,cpu=32,energy=218697,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_93|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:20:01|COMPLETED|512|billing=32,cpu=32,energy=217567,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_94|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:20:01|COMPLETED|512|billing=32,cpu=32,energy=207284,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_95|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:20:01|COMPLETED|512|billing=32,cpu=32,energy=207239,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_96|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:20:01|COMPLETED|514|billing=32,cpu=32,energy=247794,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_97|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:26:23|COMPLETED|516|billing=32,cpu=32,energy=350997,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_98|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:28:14|COMPLETED|516|billing=32,cpu=32,energy=285499,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_99|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:28:14|COMPLETED|516|billing=32,cpu=32,energy=285978,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_100|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:28:14|COMPLETED|522|billing=32,cpu=32,energy=286267,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598278_1|shared|2026-09-19T16:36:54|2026-09-19T17:02:27|COMPLETED|580|billing=36,cpu=36,energy=351669,mem=64G,node=1
58598278_2|shared|2026-09-19T16:36:54|2026-09-19T17:02:27|COMPLETED|520|billing=36,cpu=36,energy=302024,mem=64G,node=1
58598278_3|shared|2026-09-19T16:36:54|2026-09-19T18:35:58|COMPLETED|895|billing=36,cpu=36,energy=415960,mem=64G,node=1
58598278_4|shared|2026-09-19T16:36:54|2026-09-19T18:38:35|COMPLETED|534|billing=36,cpu=36,energy=224854,mem=64G,node=1
58598278_5|shared|2026-09-19T16:36:54|2026-09-19T19:39:10|COMPLETED|972|billing=36,cpu=36,energy=610348,mem=64G,node=1
58598278_6|shared|2026-09-19T16:36:54|2026-09-19T21:49:15|COMPLETED|543|billing=36,cpu=36,energy=319814,mem=64G,node=1
58598278_7|shared|2026-09-19T16:36:54|2026-09-19T22:19:00|COMPLETED|846|billing=36,cpu=36,energy=520194,mem=64G,node=1
58598278_8|shared|2026-09-19T16:36:54|2026-09-19T23:15:58|COMPLETED|920|billing=36,cpu=36,energy=521537,mem=64G,node=1
58598278_9|shared|2026-09-19T16:36:54|2026-09-19T23:50:41|COMPLETED|1329|billing=36,cpu=36,energy=634275,mem=64G,node=1
58598278_10|shared|2026-09-19T16:36:54|2026-09-19T23:58:13|COMPLETED|954|billing=36,cpu=36,energy=514007,mem=64G,node=1
58598278_11|shared|2026-09-19T16:36:54|2026-09-20T00:00:01|COMPLETED|833|billing=36,cpu=36,energy=465898,mem=64G,node=1
58598278_12|shared|2026-09-19T16:36:54|2026-09-20T00:00:01|COMPLETED|574|billing=36,cpu=36,energy=351106,mem=64G,node=1
58598278_13|shared|2026-09-19T16:36:54|2026-09-20T00:00:01|COMPLETED|1336|billing=36,cpu=36,energy=710676,mem=64G,node=1
58598278_14|shared|2026-09-19T16:36:54|2026-09-20T00:00:01|COMPLETED|999|billing=36,cpu=36,energy=564409,mem=64G,node=1
58598278_15|shared|2026-09-19T16:36:54|2026-09-20T00:00:01|COMPLETED|946|billing=36,cpu=36,energy=570419,mem=64G,node=1
58598278_16|shared|2026-09-19T16:36:54|2026-09-20T00:01:39|COMPLETED|1177|billing=36,cpu=36,energy=562255,mem=64G,node=1
58598278_17|shared|2026-09-19T16:36:54|2026-09-20T00:01:39|COMPLETED|732|billing=36,cpu=36,energy=312272,mem=64G,node=1
58598278_18|shared|2026-09-19T16:36:54|2026-09-20T00:01:39|COMPLETED|522|billing=36,cpu=36,energy=286681,mem=64G,node=1
58598278_19|shared|2026-09-19T16:36:54|2026-09-20T00:03:20|COMPLETED|631|billing=36,cpu=36,energy=295580,mem=64G,node=1
58598278_20|shared|2026-09-19T16:36:54|2026-09-20T00:03:20|COMPLETED|794|billing=36,cpu=36,energy=385253,mem=64G,node=1
58598278_21|shared|2026-09-19T16:36:54|2026-09-20T00:05:15|COMPLETED|926|billing=36,cpu=36,energy=494241,mem=64G,node=1
58598278_22|shared|2026-09-19T16:36:54|2026-09-20T00:09:17|COMPLETED|573|billing=36,cpu=36,energy=237640,mem=64G,node=1
58598278_23|shared|2026-09-19T16:36:54|2026-09-20T00:11:01|COMPLETED|704|billing=36,cpu=36,energy=418276,mem=64G,node=1
58598278_24|shared|2026-09-19T16:36:54|2026-09-20T00:11:01|COMPLETED|1552|billing=36,cpu=36,energy=865397,mem=64G,node=1
58598279_0|gpu_shared|2026-09-19T16:36:54|2026-09-19T17:00:25|COMPLETED|2503|billing=32,cpu=32,energy=1735697,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598279_1|gpu_shared|2026-09-19T16:36:54|2026-09-19T17:00:25|COMPLETED|2506|billing=32,cpu=32,energy=1735653,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598279_2|gpu_shared|2026-09-19T16:36:54|2026-09-19T17:50:25|COMPLETED|2665|billing=32,cpu=32,energy=2077452,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598279_3|gpu_shared|2026-09-19T16:36:54|2026-09-19T17:50:25|COMPLETED|2866|billing=32,cpu=32,energy=2287590,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598279_4|gpu_shared|2026-09-19T16:36:54|2026-09-19T18:20:26|COMPLETED|2672|billing=32,cpu=32,energy=2306229,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598279_5|gpu_shared|2026-09-19T16:36:54|2026-09-19T18:20:26|COMPLETED|2687|billing=32,cpu=32,energy=2084946,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598279_6|gpu_shared|2026-09-19T16:36:54|2026-09-19T18:28:32|COMPLETED|2632|billing=32,cpu=32,energy=1850552,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598279_7|gpu_shared|2026-09-19T16:36:54|2026-09-19T18:28:32|COMPLETED|2589|billing=32,cpu=32,energy=2581827,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598279_8|gpu_shared|2026-09-19T16:36:54|2026-09-19T18:43:22|COMPLETED|2664|billing=32,cpu=32,energy=1946231,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598279_9|gpu_shared|2026-09-19T16:36:54|2026-09-19T18:55:04|COMPLETED|2628|billing=32,cpu=32,energy=2304590,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598279_10|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:11:42|COMPLETED|2665|billing=32,cpu=32,energy=2109524,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598279_11|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:20:01|COMPLETED|2550|billing=32,cpu=32,energy=2897914,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598279_12|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:21:38|COMPLETED|2591|billing=32,cpu=32,energy=1464808,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598279_13|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:21:38|COMPLETED|2591|billing=32,cpu=32,energy=1465265,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598279_14|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:21:38|COMPLETED|2545|billing=32,cpu=32,energy=1629378,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598279_15|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:21:38|COMPLETED|2545|billing=32,cpu=32,energy=1630332,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598279_16|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:29:59|COMPLETED|2532|billing=32,cpu=32,energy=1534814,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598279_17|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:40:33|COMPLETED|2572|billing=32,cpu=32,energy=2130111,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598279_18|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:58:18|COMPLETED|2493|billing=32,cpu=32,energy=1884975,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598280_0|shared|2026-09-19T16:36:54|2026-09-19T17:50:44|COMPLETED|3019|billing=50,cpu=50,energy=1812941,mem=90G,node=1
58598280_1|shared|2026-09-19T16:36:54|2026-09-19T17:50:44|COMPLETED|2692|billing=50,cpu=50,energy=1349777,mem=90G,node=1
58598280_2|shared|2026-09-19T16:36:54|2026-09-19T18:56:27|COMPLETED|2980|billing=50,cpu=50,energy=1370868,mem=90G,node=1
58598280_3|shared|2026-09-19T16:36:54|2026-09-19T19:58:29|COMPLETED|6787|billing=50,cpu=50,energy=3469756,mem=90G,node=1
58598280_4|shared|2026-09-19T16:36:54|2026-09-19T21:59:08|COMPLETED|3322|billing=50,cpu=50,energy=2195295,mem=90G,node=1
58598280_5|shared|2026-09-19T16:36:54|2026-09-19T22:40:45|COMPLETED|4518|billing=50,cpu=50,energy=2506716,mem=90G,node=1
58598280_6|shared|2026-09-19T16:36:54|2026-09-19T23:19:45|COMPLETED|2362|billing=50,cpu=50,energy=1128732,mem=90G,node=1
58598280_7|shared|2026-09-19T16:36:54|2026-09-19T23:52:37|COMPLETED|2681|billing=50,cpu=50,energy=1264346,mem=90G,node=1
58598280_8|shared|2026-09-19T16:36:54|2026-09-20T00:14:35|COMPLETED|4407|billing=50,cpu=50,energy=2256668,mem=90G,node=1
58598280_9|shared|2026-09-19T16:36:54|2026-09-20T00:16:17|COMPLETED|2824|billing=50,cpu=50,energy=1360795,mem=90G,node=1
58598280_10|shared|2026-09-19T16:36:54|2026-09-20T00:17:51|COMPLETED|3780|billing=50,cpu=50,energy=1964456,mem=90G,node=1
58598280_11|shared|2026-09-19T16:36:54|2026-09-20T00:17:51|COMPLETED|3258|billing=50,cpu=50,energy=1764492,mem=90G,node=1
58598280_12|shared|2026-09-19T16:36:54|2026-09-20T00:24:24|COMPLETED|2228|billing=50,cpu=50,energy=1357249,mem=90G,node=1
58598280_13|shared|2026-09-19T16:36:54|2026-09-20T00:26:05|COMPLETED|3652|billing=50,cpu=50,energy=1713723,mem=90G,node=1
58598280_14|shared|2026-09-19T16:36:54|2026-09-20T00:26:05|COMPLETED|4350|billing=50,cpu=50,energy=2198914,mem=90G,node=1
58598280_15|shared|2026-09-19T16:36:54|2026-09-20T00:32:41|COMPLETED|4101|billing=50,cpu=50,energy=2213076,mem=90G,node=1
58598280_16|shared|2026-09-19T16:36:54|2026-09-20T00:34:18|COMPLETED|3330|billing=50,cpu=50,energy=1637891,mem=90G,node=1
58598280_17|shared|2026-09-19T16:36:54|2026-09-20T00:39:23|COMPLETED|2955|billing=50,cpu=50,energy=1462311,mem=90G,node=1
58598280_18|shared|2026-09-19T16:36:54|2026-09-20T01:02:25|COMPLETED|2408|billing=50,cpu=50,energy=1395072,mem=90G,node=1
58598280_19|shared|2026-09-19T16:36:54|2026-09-20T01:03:55|COMPLETED|2512|billing=50,cpu=50,energy=1509225,mem=90G,node=1
58598280_20|shared|2026-09-19T16:36:54|2026-09-20T01:19:47|COMPLETED|3246|billing=50,cpu=50,energy=1896843,mem=90G,node=1
58598280_21|shared|2026-09-19T16:36:54|2026-09-20T01:24:06|COMPLETED|3441|billing=50,cpu=50,energy=1685650,mem=90G,node=1
58598280_22|shared|2026-09-19T16:36:54|2026-09-20T01:28:34|COMPLETED|3185|billing=50,cpu=50,energy=1482570,mem=90G,node=1
58598280_23|shared|2026-09-19T16:36:54|2026-09-20T01:28:34|COMPLETED|5549|billing=50,cpu=50,energy=2609221,mem=90G,node=1
58598280_24|shared|2026-09-19T16:36:54|2026-09-20T01:30:07|COMPLETED|3760|billing=50,cpu=50,energy=1808596,mem=90G,node=1
58598280_25|shared|2026-09-19T16:36:54|2026-09-20T01:30:08|COMPLETED|3172|billing=50,cpu=50,energy=1579341,mem=90G,node=1
58598280_26|shared|2026-09-19T16:36:54|2026-09-20T01:33:09|COMPLETED|2210|billing=50,cpu=50,energy=1218015,mem=90G,node=1
58598280_27|shared|2026-09-19T16:36:54|2026-09-20T01:40:39|COMPLETED|4946|billing=50,cpu=50,energy=2497887,mem=90G,node=1
58598280_28|shared|2026-09-19T16:36:54|2026-09-20T01:42:09|COMPLETED|3978|billing=50,cpu=50,energy=1871430,mem=90G,node=1
58598280_29|shared|2026-09-19T16:36:54|2026-09-20T01:46:37|COMPLETED|2396|billing=50,cpu=50,energy=1510625,mem=90G,node=1
58598280_30|shared|2026-09-19T16:36:54|2026-09-20T01:49:44|COMPLETED|2436|billing=50,cpu=50,energy=1290982,mem=90G,node=1
58598280_31|shared|2026-09-19T16:36:54|2026-09-20T02:04:36|COMPLETED|3156|billing=50,cpu=50,energy=1381357,mem=90G,node=1
58598280_32|shared|2026-09-19T16:36:54|2026-09-20T02:08:42|COMPLETED|2531|billing=50,cpu=50,energy=1428576,mem=90G,node=1
58598280_33|shared|2026-09-19T16:36:54|2026-09-20T02:11:04|COMPLETED|2348|billing=50,cpu=50,energy=1301026,mem=90G,node=1
58598280_34|shared|2026-09-19T16:36:54|2026-09-20T02:20:09|COMPLETED|3179|billing=50,cpu=50,energy=1856163,mem=90G,node=1
58598280_35|shared|2026-09-19T16:36:54|2026-09-20T02:21:38|COMPLETED|2879|billing=50,cpu=50,energy=1564359,mem=90G,node=1
58598280_36|shared|2026-09-19T16:36:54|2026-09-20T02:23:13|COMPLETED|2503|billing=50,cpu=50,energy=1193628,mem=90G,node=1
58598280_37|shared|2026-09-19T16:36:54|2026-09-20T02:23:13|COMPLETED|2850|billing=50,cpu=50,energy=1376396,mem=90G,node=1
58598280_38|shared|2026-09-19T16:36:54|2026-09-20T02:24:42|COMPLETED|2857|billing=50,cpu=50,energy=1462385,mem=90G,node=1
58598280_39|shared|2026-09-19T16:36:54|2026-09-20T02:27:32|COMPLETED|2421|billing=50,cpu=50,energy=1491595,mem=90G,node=1
58598281_0|shared|2026-09-19T16:36:54|2026-09-19T18:20:40|COMPLETED|12760|billing=44,cpu=44,energy=6274616,mem=80G,node=1
58598281_1|shared|2026-09-19T16:36:54|2026-09-19T18:20:40|COMPLETED|3683|billing=44,cpu=44,energy=2057740,mem=80G,node=1
58598281_2|shared|2026-09-19T16:36:54|2026-09-19T19:24:53|COMPLETED|2490|billing=44,cpu=44,energy=1457478,mem=80G,node=1
58598281_3|shared|2026-09-19T16:36:54|2026-09-19T20:03:36|COMPLETED|2558|billing=44,cpu=44,energy=1413958,mem=80G,node=1
58598281_4|shared|2026-09-19T16:36:54|2026-09-19T22:03:02|COMPLETED|2631|billing=44,cpu=44,energy=1558425,mem=80G,node=1
58598281_5|shared|2026-09-19T16:36:54|2026-09-19T22:42:43|COMPLETED|5378|billing=44,cpu=44,energy=2343736,mem=80G,node=1
58598281_6|shared|2026-09-19T16:36:54|2026-09-19T23:25:35|COMPLETED|4201|billing=44,cpu=44,energy=2373387,mem=80G,node=1
58598281_7|shared|2026-09-19T16:36:54|2026-09-20T00:16:17|COMPLETED|4081|billing=44,cpu=44,energy=2352401,mem=80G,node=1
58598281_8|shared|2026-09-19T16:36:54|2026-09-20T00:16:17|COMPLETED|4062|billing=44,cpu=44,energy=2716086,mem=80G,node=1
58598281_9|shared|2026-09-19T16:36:54|2026-09-20T00:17:51|COMPLETED|4131|billing=44,cpu=44,energy=2010798,mem=80G,node=1
58598281_10|shared|2026-09-19T16:36:54|2026-09-20T00:19:30|COMPLETED|3435|billing=44,cpu=44,energy=1793049,mem=80G,node=1
58598281_11|shared|2026-09-19T16:36:54|2026-09-20T00:21:04|COMPLETED|5829|billing=44,cpu=44,energy=3403142,mem=80G,node=1
58598281_12|shared|2026-09-19T16:36:54|2026-09-20T00:22:40|COMPLETED|4788|billing=44,cpu=44,energy=2761773,mem=80G,node=1
58598281_13|shared|2026-09-19T16:36:54|2026-09-20T00:26:05|COMPLETED|4360|billing=44,cpu=44,energy=2653683,mem=80G,node=1
58598281_14|shared|2026-09-19T16:36:54|2026-09-20T00:26:05|COMPLETED|3370|billing=44,cpu=44,energy=1749971,mem=80G,node=1
58598281_15|shared|2026-09-19T16:36:54|2026-09-20T00:34:18|COMPLETED|3530|billing=44,cpu=44,energy=1807901,mem=80G,node=1
58598281_16|shared|2026-09-19T16:36:54|2026-09-20T00:42:42|COMPLETED|3798|billing=44,cpu=44,energy=2107077,mem=80G,node=1
58598281_17|shared|2026-09-19T16:36:54|2026-09-20T01:18:20|COMPLETED|3240|billing=44,cpu=44,energy=1931456,mem=80G,node=1
58598281_18|shared|2026-09-19T16:36:54|2026-09-20T01:24:05|COMPLETED|2805|billing=44,cpu=44,energy=1623852,mem=80G,node=1
58598281_19|shared|2026-09-19T16:36:54|2026-09-20T01:24:06|COMPLETED|3379|billing=44,cpu=44,energy=1752852,mem=80G,node=1
58598281_20|shared|2026-09-19T16:36:54|2026-09-20T01:34:43|COMPLETED|3683|billing=44,cpu=44,energy=1882238,mem=80G,node=1
58598282_1|gpu_shared|2026-09-19T16:36:54|2026-09-19T20:43:05|COMPLETED|505|billing=32,cpu=32,energy=298186,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598282_2|gpu_shared|2026-09-19T16:36:54|2026-09-19T20:43:05|COMPLETED|505|billing=32,cpu=32,energy=273844,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598282_3|gpu_shared|2026-09-19T16:36:54|2026-09-19T20:43:05|COMPLETED|507|billing=32,cpu=32,energy=357980,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598282_4|gpu_shared|2026-09-19T16:36:54|2026-09-19T20:43:05|COMPLETED|502|billing=32,cpu=32,energy=357665,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598282_5|gpu_shared|2026-09-19T16:36:54|2026-09-19T20:43:05|COMPLETED|511|billing=32,cpu=32,energy=355413,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598282_6|gpu_shared|2026-09-19T16:36:54|2026-09-19T20:43:05|COMPLETED|506|billing=32,cpu=32,energy=274115,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598282_7|gpu_shared|2026-09-19T16:36:54|2026-09-19T20:43:05|COMPLETED|507|billing=32,cpu=32,energy=274009,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598282_8|gpu_shared|2026-09-19T16:36:54|2026-09-19T20:43:05|COMPLETED|507|billing=32,cpu=32,energy=273939,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598282_9|gpu_shared|2026-09-19T16:36:54|2026-09-19T20:43:05|COMPLETED|539|billing=32,cpu=32,energy=353075,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598282_10|gpu_shared|2026-09-19T16:36:54|2026-09-19T20:43:06|COMPLETED|513|billing=32,cpu=32,energy=377576,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598282_11|gpu_shared|2026-09-19T16:36:54|2026-09-19T20:43:06|COMPLETED|510|billing=32,cpu=32,energy=233034,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598282_12|gpu_shared|2026-09-19T16:36:54|2026-09-19T20:43:06|COMPLETED|507|billing=32,cpu=32,energy=232856,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598282_13|gpu_shared|2026-09-19T16:36:54|2026-09-19T20:43:06|COMPLETED|506|billing=32,cpu=32,energy=233243,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598282_14|gpu_shared|2026-09-19T16:36:54|2026-09-19T20:43:06|COMPLETED|507|billing=32,cpu=32,energy=384890,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598282_15|gpu_shared|2026-09-19T16:36:54|2026-09-19T20:43:06|COMPLETED|509|billing=32,cpu=32,energy=384960,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598282_16|gpu_shared|2026-09-19T16:36:54|2026-09-19T20:43:06|COMPLETED|507|billing=32,cpu=32,energy=262800,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598282_17|gpu_shared|2026-09-19T16:36:54|2026-09-19T20:43:06|COMPLETED|503|billing=32,cpu=32,energy=262842,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598282_18|gpu_shared|2026-09-19T16:36:54|2026-09-19T20:43:06|COMPLETED|505|billing=32,cpu=32,energy=262900,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598282_19|gpu_shared|2026-09-19T16:36:54|2026-09-19T20:43:06|COMPLETED|501|billing=32,cpu=32,energy=302039,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598282_20|gpu_shared|2026-09-19T16:36:54|2026-09-19T20:43:06|COMPLETED|565|billing=32,cpu=32,energy=329777,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598282_21|gpu_shared|2026-09-19T16:36:54|2026-09-19T20:43:06|COMPLETED|544|billing=32,cpu=32,energy=385861,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598282_22|gpu_shared|2026-09-19T16:36:54|2026-09-19T20:43:06|COMPLETED|503|billing=32,cpu=32,energy=438319,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598282_23|gpu_shared|2026-09-19T16:36:54|2026-09-19T20:43:06|COMPLETED|509|billing=32,cpu=32,energy=438441,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598282_24|gpu_shared|2026-09-19T16:36:54|2026-09-19T20:43:06|COMPLETED|519|billing=32,cpu=32,energy=448705,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598282_25|gpu_shared|2026-09-19T16:36:54|2026-09-19T20:43:06|COMPLETED|509|billing=32,cpu=32,energy=428343,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598282_26|gpu_shared|2026-09-19T16:36:54|2026-09-19T20:43:06|COMPLETED|500|billing=32,cpu=32,energy=432036,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598282_27|gpu_shared|2026-09-19T16:36:54|2026-09-19T20:43:06|COMPLETED|507|billing=32,cpu=32,energy=432311,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598282_28|gpu_shared|2026-09-19T16:36:54|2026-09-19T20:43:06|COMPLETED|509|billing=32,cpu=32,energy=390961,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598282_29|gpu_shared|2026-09-19T16:36:54|2026-09-19T20:43:06|COMPLETED|503|billing=32,cpu=32,energy=390786,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598282_30|gpu_shared|2026-09-19T16:36:54|2026-09-19T20:43:06|COMPLETED|504|billing=32,cpu=32,energy=343903,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598282_31|gpu_shared|2026-09-19T16:36:54|2026-09-19T20:43:06|COMPLETED|505|billing=32,cpu=32,energy=343891,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598282_32|gpu_shared|2026-09-19T16:36:54|2026-09-19T20:44:39|COMPLETED|511|billing=32,cpu=32,energy=251317,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598282_33|gpu_shared|2026-09-19T16:36:54|2026-09-19T20:44:39|COMPLETED|503|billing=32,cpu=32,energy=251317,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598282_34|gpu_shared|2026-09-19T16:36:54|2026-09-19T20:44:39|COMPLETED|500|billing=32,cpu=32,energy=405122,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
